(5011142,7,1,"16dca1b7-da9e-42be-a8a9-4f13281f9f0e","1217","虐特","","","CN","zh-CN",1506394653714)
(5010209,7,1,"ba1895be-92ec-422b-b087-e9413b02d00b","1217","test","","","","zh-CN",1506066589358)
(5021671,7,1,"36a760fc-70fc-4ca1-bb66-525378bdec5e","1217","","","","","zh-TW",1497679350540)
(5021671,7,1,"7a039adb-50bc-4549-88a7-e9d0132b7889","1217","","","","","zh-TW",1497679647144)
(5021671,7,1,"f4f658d9-5abc-4d3a-b399-d064f9598a7e","1217","","","","","zh-TW",1497680382886)
(5021671,7,1,"dc6be057-d542-4fc5-af7b-4ffeae97dfd4","1217","","","","","zh-TW",1497681156798)
(5021848,7,1,"098fd6e9-4c44-4522-b84d-7b3c4ce06e60","1217","","","","","vi-VN",1497681431748)
(5021848,7,1,"cc4388c6-117c-47ea-8fa2-d19354798f5a","1217","","","","","zh-TW",1497681855468)
(5021671,7,1,"08f8c291-482c-4167-a732-7886eadb100d","1217","","","","","zh-TW",1497681872025)
(5021848,7,1,"429f66ea-7530-4ec7-b362-20274e05df33","1217","","","","","zh-TW",1497681876881)
(5021848,7,1,"88e11191-4ca0-4381-808a-389533a47d23","1217","","","","","zh-TW",1497681880270)
(5021848,7,1,"90bb02d6-514a-41bd-b324-7a1e19f49ea6","1217","","","","","zh-TW",1497682019375)
(5021671,7,1,"e61ea67b-6115-4f05-b6e0-e7be0354633b","1217","","","","","zh-TW",1497682019958)
(5021848,7,1,"4cf62886-e034-4181-896b-89d64a2c2ef9","1217","","","","","zh-TW",1497682094149)
(5021671,7,1,"63691291-01c5-4b56-aa54-3ba46d453e7a","1217","","","","","zh-TW",1497682195733)
(5021671,7,1,"3361b22c-6015-4254-9b8c-a259e3eb91a3","1217","","","","","zh-TW",1497682329127)
(5021671,7,1,"1630b9d5-b8ca-43b5-a980-2aef1e0d2374","1217","","","","","zh-TW",1497682432229)
(5021848,7,1,"b7e7a34c-bc9f-4143-932a-3470864dfecf","1217","","","","","zh-TW",1497682501185)
(5021671,7,1,"517faf0e-1dde-4c21-a22f-1f3ae38b82aa","1217","","","","","zh-TW",1497682502129)
(5021671,7,1,"ddedfb45-9e80-4057-8c0a-9ae9c8f96175","1217","","","","","zh-TW",1497682600521)
(5021848,7,1,"6c015aa2-366c-4541-bac4-f78e13b177b9","1217","","","","","zh-TW",1497682607561)
(5021671,7,1,"461e25e0-0556-4363-9a85-2b6c38632cbb","1217","","","","","zh-TW",1497682619305)
(5021848,7,1,"8c819ca1-fe40-4334-ac01-a68758a88a7e","1217","","","","","zh-TW",1497682624543)
(5021671,7,1,"ad468b5b-89ff-4e91-a7d2-f81433a6a58d","1217","","","","","zh-TW",1497682784622)
(5021848,7,1,"adbc6529-3bac-407e-8a6f-6bab5d0543e9","1217","","","","","zh-CN",1497682790857)
(5021848,7,1,"5dab544c-70a0-45c5-815f-547334ad12ce","1217","","","","","zh-CN",1497682800655)
(5021671,7,1,"a81c4feb-809b-431c-b753-310190b8e541","1217","","","","","zh-TW",1497683225531)
(5021671,7,1,"65602c7e-5f65-44ca-a303-166f6466c623","1217","","","","","zh-TW",1497683228241)
(5021671,7,1,"2f3f5743-5a44-467e-9b56-c0e4e6ba81d4","1217","","","","","zh-TW",1497683229409)
(5021671,7,1,"ace4ff07-cf1c-4e69-9884-e0a1a441bf6e","1217","","","","","zh-TW",1497683231059)
(5021671,7,1,"9aa9def2-797d-465b-9ef6-88d5a35dc137","1217","","","","","zh-TW",1497683231872)
(5021671,7,1,"d95029dc-6e3b-466d-9f54-ba8c560107c8","1217","","","","","zh-TW",1497683234395)
(5021671,7,1,"048dffa7-6780-4cf5-9fd3-2b2da91ee41b","1217","","","","","zh-TW",1497683235503)
(5021671,7,1,"0adb473c-cf51-446e-abaa-42fe934c0ff2","1217","","","","","zh-TW",1497683236544)
(5021671,7,1,"91d32dfa-1ab1-4cdf-833b-76b443335d35","1217","","","","","zh-TW",1497683237703)
(5021671,7,1,"eb1099b1-eef6-44d1-92f4-a0e4723f7532","1217","","","","","zh-TW",1497683238754)
(5021671,7,1,"de60845a-e6fd-4f95-8e15-16e572fa2aa3","1217","","","","","zh-TW",1497688946603)
(5021848,7,1,"a3009046-61f5-4f1b-963e-461b19b3be80","1217","","","","","zh-CN",1497688950660)
(5021848,7,1,"67979715-749a-46a3-9d6a-0aed3dd84edf","1217","","","","","zh-CN",1497689047302)
(5021671,7,1,"0f8f2992-483d-4e6c-a31b-e1ec87a95f99","1217","","","","","zh-TW",1497689047630)
(5021848,7,1,"37b42f2d-1674-4f29-9190-66fb568600c4","1217","","","","","zh-CN",1497689156460)
(5021848,7,1,"d04f8a07-1112-4e43-a478-145fa5d0ab11","1217","","","","","zh-CN",1497689465140)
(5021671,7,1,"3910cce1-ccaf-4927-bdcf-dc2426ce9695","1217","","","","","zh-TW",1497689467979)
(5021848,7,1,"571844f7-cd29-4cf4-8cb3-164fa9b00353","1217","","","","","zh-CN",1497689967838)
(5021671,7,1,"ef42ddc5-9272-462d-84e4-046c9cd452a3","1217","","","","","zh-TW",1497689971542)
(5021848,7,1,"9c427fe9-2732-4ea0-9af1-7a04ffd58e31","1217","","","","","ja-JP",1497690099863)
(5021671,7,1,"71a40d3d-1fe1-4792-bc64-dd20cc0f1b21","1217","","","","","vi-VN",1497690109679)
(5021671,7,1,"bd4caf1a-fc06-4855-bc7a-ea8d3de810da","1217","","","","","vi-VN",1497690163920)
(5021848,7,1,"a57dfec1-4fbc-41ba-80d1-df724d29337f","1217","","","","","ja-JP",1497690173332)
(5021848,7,1,"5acc9ab8-b8f4-4cdc-bf53-be678b6a751a","1217","","","","","ko-KR",1497690377214)
(5021671,7,1,"906ec039-e150-432e-924e-2b861758f4d8","1217","","","","","es-ES",1497690381483)
(5021671,7,1,"4653dffa-2fec-4769-a460-639924c8893b","1217","","","","","es-ES",1497856763562)
(5021848,7,1,"510e4fd4-e5a6-42a6-b1c7-849002679774","1217","","","","","ko-KR",1497856921158)
(5021848,7,1,"5bee3065-2de5-467d-9375-6194997de69c","1217","","","","","ko-KR",1497856936266)
(5021848,7,1,"2b4f9e2c-fb28-459e-b6ff-2c1240bd3ce8","1217","","","","","ko-KR",1497857273154)
(5021671,7,1,"26eb7baf-fbab-44a9-aea9-018ae3a32278","1217","","","","","es-ES",1497857295216)
(5021671,7,1,"23a4e341-6cf7-4a51-996d-3aa02abc2184","1217","","","","","es-ES",1497857322434)
(5021671,7,1,"0d268056-33ca-4850-9024-856ed7e6934c","1217","","","","","es-ES",1497857331233)
(5021848,7,1,"b8f9d4fe-5a16-4ae4-9519-8dd4b5293534","1217","","","","","ko-KR",1497857592142)
(5021848,7,1,"2cab033a-4ad5-46ea-98dc-76700bea7195","1217","","","","","ko-KR",1497857594808)
(5021848,7,1,"c0e8e36e-9c63-4689-87ae-ad9a5467b5fb","1217","","","","","ko-KR",1497857596781)
(5021848,7,1,"b37993ef-a878-407a-be4d-f34d2124dbe1","1217","","","","","ko-KR",1497857598506)
(5021848,7,1,"facee0d4-a1be-4161-9427-e5bc29b6ccfe","1217","","","","","ko-KR",1497857600603)
(5021848,7,1,"856f54a2-41a3-4976-99c8-2786b62cb1a1","1217","","","","","ko-KR",1497857618352)
(5021848,7,1,"d0f325ff-42ba-4224-8d04-26a5a42fec26","1217","","","","","ko-KR",1497857650841)
(5021848,7,1,"369dde52-bcdc-4a8d-b8b9-151588716946","1217","","","","","ko-KR",1497857654881)
(5021848,7,1,"72eee689-497c-4469-af7b-de04298179b7","1217","","","","","ko-KR",1497857657285)
(5021848,7,1,"c3e17bbb-4264-40db-9738-85994dede34a","1217","","","","","ko-KR",1497857659825)
(5021367,7,1,"07a72de0-d4d2-421c-945a-b298c61c5161","1217","","","","","zh-CN",1497858042236)
(5021848,7,1,"ee619403-2270-4e39-8df3-f9800a2a5be1","1217","","","","","ko-KR",1497858175364)
(5021848,7,1,"051f459e-27a6-4721-9669-288696c5dd89","1217","","","","","ko-KR",1497858256927)
(5021848,7,1,"f0d6ec96-6663-49c9-bafb-498aaaa696d4","1217","","","","","ko-KR",1497860807389)
(5021848,7,1,"2eb270f5-14c4-4501-b6ac-b87a3656a65a","1217","","","","","ko-KR",1497860925145)
(5021848,7,1,"7fd5210e-ab23-4b5d-9643-bd9bcc36a82c","1217","","","","","ko-KR",1497861011225)
(5021671,7,1,"c6f1f9fc-cca2-42ed-99ec-b60f87c3356b","1217","","","","","es-ES",1497861116674)
(5021671,7,1,"be2c8a6e-fbc9-4c5e-994d-014e4b2a2573","1217","","","","","es-ES",1497861674449)
(5021848,7,1,"d2af2851-6d66-47eb-9710-e750197e29b8","1217","","","","","ko-KR",1497861677900)
(5021671,7,1,"fdf48341-1b23-49ee-9854-e8208bcb8999","510","","","","","es-ES",1497861707713)
(5021848,7,1,"8e566bf4-76f7-48ea-a9fe-b8356c0ce076","510","","","","","ko-KR",1497861712360)
(1004191,7,1,"41c697ae-6646-4d52-b12f-c49a00c9e8ce","510","","","","","zh-CN",1497861975663)
(5021848,7,1,"30cfb75f-1d12-48c4-8fcc-a7b7100ca052","510","","","","","ko-KR",1497861981800)
(5021671,7,1,"72a27a75-2020-4a3d-aa8d-ecb5d7dc8e85","510","","","","","es-ES",1497861986789)
(1004191,7,1,"5eaedf8a-d6b2-44a1-a7a4-a9bdcd671c45","510","","","","","zh-CN",1497862107487)
(1004191,7,1,"8ad68e00-264c-43e8-b517-fd5b4c605e9f","510","","","","","zh-CN",1497862109709)
(1004191,7,1,"a92b8310-d55d-4f06-97ea-c0ce24483560","510","","","","","zh-CN",1497862111759)
(1004191,7,1,"a08b4dc1-debe-4dc7-bac7-4f0fce511835","510","","","","","zh-CN",1497862113350)
(1004191,7,1,"5a221c0a-31cb-4bc2-908a-d432edd35d56","510","","","","","zh-CN",1497862956958)
(1004191,7,1,"e7f4a2d0-d0e7-4f2e-b419-b3335fa92584","510","","","","","zh-CN",1497862958571)
(1004191,7,1,"6ea9bafd-bb59-49c9-8cea-67943b4eaa66","510","","","","","zh-CN",1497862959720)
(1004191,7,1,"e7367ad3-06b4-430d-9231-3b1e4598842f","510","","","","","zh-CN",1497862961840)
